Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price,Dealer_No,Body Style,Phone,Dealer_Region
21998,12/1/2023,Rose,Male,13500,Star Enterprises Inc,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,71001,99301-3882,Hatchback,6757773,Pasco
21999,12/1/2023,Armel,Male,13500,Suburban Ford,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54001,53546-9427,SUV,6699674,Janesville
22000,12/1/2023,Vanina,Male,13500,Tri-State Mack Inc,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29001,85257-3102,Passenger,7165942,Scottsdale
22001,12/1/2023,Camille,Male,808000,U-Haul CO,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Pale White,24001,78758-7841,Passenger,6239869,Austin
22002,12/1/2023,Antoine,Male,1150000,Buddy Storbeck's Diesel Service Inc,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,06457-3834,Passenger,6947746,Middletown
22003,12/1/2023,Adelaide,Male,1200000,C & M Motors Inc,Volkswagen,Beetle,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Hardtop,7703559,Aurora
22004,12/1/2023,Clara,Female,13500,Rabun Used Car Sales,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,85257-3102,Hardtop,8026044,Scottsdale
22005,12/1/2023,Justin,Male,893500,Chrysler of Tri-Cities,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54501,99301-3882,Passenger,6516848,Pasco
22006,12/1/2023,Antony,Male,1050000,Chrysler Plymouth,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26001,53546-9427,Hatchback,7043933,Janesville
22007,12/1/2023,Jade,Male,1204000,Classic Chevy,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42401,85257-3102,Passenger,7357075,Scottsdale
22008,12/1/2023,Arthur,Male,13500,Clay Johnson Auto Sales,Honda,Civic,Overhead Camshaft,Manual,Black,43001,78758-7841,Hatchback,7936175,Austin
22009,12/1/2023,Jaxon,Female,1520000,Pars Auto Sales,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24001,38701-8047,SUV,8689489,Greenville
22010,12/1/2023,Jayden,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,99301-3882,Hatchback,8888413,Pasco
22011,12/1/2023,Jeremy,Male,260000,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16001,53546-9427,SUV,8122514,Janesville
22012,12/1/2023,Jesse,Female,1580000,Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Pale White,49001,85257-3102,Hatchback,8090635,Scottsdale
22013,12/1/2023,Blimy,Female,593000,Pars Auto Sales,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,38701-8047,Hardtop,6944206,Pasco
22014,12/1/2023,Joel,Male,810000,Ryder Truck Rental and Leasing,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43001,06457-3834,Sedan,7945346,Middletown
22015,12/1/2023,Brianna,Male,1535000,Rabun Used Car Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,85257-3102,Hardtop,8667739,Austin
22016,12/1/2023,Caroline,Male,5200000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,53546-9427,Hardtop,6811306,Greenville
22017,12/1/2023,Jonathan,Male,765000,Star Enterprises Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Sedan,7912200,Pasco
22018,12/1/2023,Jordan,Male,973000,Suburban Ford,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Pale White,29001,53546-9427,Hatchback,8072513,Janesville
22019,12/1/2023,Joseph,Male,1845000,Tri-State Mack Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,71501,85257-3102,SUV,6028240,Scottsdale
22020,12/1/2023,Joshua,Male,1535000,U-Haul CO,Lexus,GS300,Overhead Camshaft,Manual,Pale White,17501,78758-7841,Passenger,7114870,Austin
22021,12/1/2023,Judah,Male,2005000,Progressive Shippers Cooperative Association No,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22501,53546-9427,SUV,6059997,Janesville
22022,12/1/2023,Catherine,Male,13500,Race Car Help,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,38000,78758-7841,Hardtop,6268520,Janesville
22023,12/1/2023,Julian,Male,1500000,Progressive Shippers Cooperative Association No,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,Hatchback,7687836,Janesville
22024,12/1/2023,Julien,Male,260000,Rabun Used Car Sales,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,85257-3102,Hatchback,8632478,Scottsdale
22025,12/1/2023,Justin,Male,13500,Race Car Help,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,24000,78758-7841,Sedan,7865286,Austin
22026,12/1/2023,Kai,Male,1390000,Ryder Truck Rental and Leasing,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,06457-3834,Passenger,8627193,Middletown
22027,12/1/2023,Kevin,Male,940000,Saab-Belle Dodge,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,60504-7114,Sedan,6428101,Aurora
22028,12/1/2023,Chana,Male,622000,Scrivener Performance Engineering,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,38701-8047,Hardtop,6678075,Middletown
22029,12/1/2023,Kyle,Male,13500,Star Enterprises Inc,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,99301-3882,Passenger,7425807,Pasco
22030,12/1/2023,Charlotte,Female,3050000,Tri-State Mack Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,85257-3102,Hardtop,7386223,Pasco
22031,12/1/2023,Landon,Male,296000,Tri-State Mack Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,19000,85257-3102,SUV,6255806,Scottsdale
22032,12/1/2023,Maxime,Male,1350000,U-Haul CO,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,78758-7841,SUV,6719749,Austin
22033,12/1/2023,Benzion,Female,1210000,Race Car Help,Ford,Focus,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Hardtop,8464953,Austin
22034,12/1/2023,Gauthier,Male,13500,C & M Motors Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,60504-7114,SUV,7070678,Aurora
22035,12/1/2023,Blake,Male,925000,Saab-Belle Dodge,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16001,60504-7114,Hardtop,7545597,Aurora
22036,12/1/2023,Loic,Male,1875000,Chrysler of Tri-Cities,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22500,99301-3882,Passenger,6053495,Pasco
22037,12/1/2023,Daniel,Male,1060000,McKinney Dodge Chrysler Jeep,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Hardtop,6934428,Austin
22038,12/1/2023,Dean,Male,680000,New Castle Ford Lincoln Mercury,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Hardtop,7130023,Aurora
22039,12/1/2023,Narion,Male,770000,Clay Johnson Auto Sales,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,78758-7841,Sedan,8365675,Austin
22040,12/1/2023,Margot,Male,13500,Diehl Motor CO Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,06457-3834,Sedan,6005320,Middletown
22041,12/1/2023,Yovann,Male,13500,Enterprise Rent A Car,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,60504-7114,Passenger,8496603,Aurora
22042,12/1/2023,Eli,Female,480000,Race Car Help,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,78758-7841,Hardtop,8957767,Austin
22043,12/1/2023,Killian,Female,660000,Hatfield Volkswagen,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000,99301-3882,SUV,6858369,Pasco
22044,12/1/2023,Marcus,Female,720000,Suburban Ford,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,53546-9427,Hardtop,7283959,Janesville
22045,12/1/2023,Loralie,Female,296000,McKinney Dodge Chrysler Jeep,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,85257-3102,Sedan,7114819,Scottsdale
22046,12/1/2023,Mathilde,Male,766000,Motor Vehicle Branch Office,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,78758-7841,Passenger,8792602,Austin
22047,12/1/2023,Michael,Male,885000,Rabun Used Car Sales,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Hardtop,7044682,Scottsdale
22048,12/1/2023,Ludivine,Male,630000,New Castle Ford Lincoln Mercury,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hatchback,7790020,Aurora
22049,12/1/2023,Honorine,Male,13500,Pars Auto Sales,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Sedan,8866544,Greenville
22050,12/1/2023,Jeanne Marie,Male,950000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,Hatchback,8612431,Pasco
22051,12/1/2023,Canille,Male,13500,Progressive Shippers Cooperative Association No,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,53546-9427,Sedan,6761248,Janesville
22052,12/1/2023,Eloise,Male,810000,Rabun Used Car Sales,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Sedan,8819652,Scottsdale
22053,12/1/2023,Deborah,Female,815000,Race Car Help,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,78758-7841,Hatchback,6293296,Austin
22054,12/1/2023,Louis,Male,2500000,Saab-Belle Dodge,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,60504-7114,Passenger,8648120,Aurora
22055,12/1/2023,Yossi,Male,710000,Tri-State Mack Inc,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,85257-3102,SUV,6272017,Scottsdale
22056,12/1/2023,Celine,Male,13500,Nebo Chevrolet,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,06457-3834,Hardtop,8941785,Janesville
22057,12/1/2023,Youssef,Male,655000,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,53546-9427,Hatchback,6753988,Janesville
22058,12/1/2023,Yusuf,Male,630000,Rabun Used Car Sales,Audi,A6,Overhead Camshaft,Manual,Black,15000,85257-3102,SUV,7345178,Scottsdale
22059,12/1/2023,Zachary,Male,1015000,Race Car Help,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16500,78758-7841,Passenger,8575129,Austin
22060,12/1/2023,Zalmen,Male,676000,Ryder Truck Rental and Leasing,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,06457-3834,Sedan,6360984,Middletown
22061,12/1/2023,Zev,Male,580000,Saab-Belle Dodge,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,60504-7114,SUV,6585304,Aurora
22062,12/1/2023,Aarya,Male,13500,Scrivener Performance Engineering,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,38701-8047,SUV,6482761,Greenville
22063,12/1/2023,Abby,Male,658000,Star Enterprises Inc,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,99301-3882,Passenger,8306989,Pasco
22064,12/1/2023,Abigail,Male,500000,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,53546-9427,Passenger,7747057,Janesville
22065,12/1/2023,Aisha,Female,460000,Tri-State Mack Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,7853868,Scottsdale
22066,12/1/2023,Aiza,Male,560000,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,78758-7841,SUV,8574172,Austin
22067,12/1/2023,Aleena,Male,13500,Buddy Storbeck's Diesel Service Inc,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hatchback,7692145,Middletown
22068,12/1/2023,Alexandra,Male,503000,C & M Motors Inc,Jeep,Grand Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,60504-7114,SUV,8060365,Aurora
22069,12/1/2023,Clemence,Female,13500,Pars Auto Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,38701-8047,Hardtop,8353035,Austin
22070,12/1/2023,Alicia,Male,1002000,Chrysler of Tri-Cities,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26200,99301-3882,Sedan,6995700,Pasco
22071,12/1/2023,Alina,Male,1315000,Chrysler Plymouth,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,31500,53546-9427,Sedan,6724067,Janesville
22072,12/1/2023,Juliette,Male,776000,Rabun Used Car Sales,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,21000,85257-3102,Hardtop,6611177,Pasco
22073,12/1/2023,Roxanne,Female,590000,Saab-Belle Dodge,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,25000,60504-7114,Hardtop,6820388,Austin
22074,12/1/2023,Allison,Male,1875000,Diehl Motor CO Inc,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9500,06457-3834,Passenger,6296154,Middletown
22075,12/1/2023,Alyssa,Male,1800000,Enterprise Rent A Car,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,60504-7114,Hatchback,6400252,Aurora
22076,12/1/2023,Alexandra,Female,510000,Suburban Ford,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,53546-9427,Hardtop,8294790,Greenville
22077,12/1/2023,Lea,Male,13500,Tri-State Mack Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Hardtop,6624761,Pasco
22078,12/1/2023,Cam,Male,610000,Race Car Help,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Sedan,7127554,Austin
22079,12/1/2023,Dorian,Male,811000,Saab-Belle Dodge,Honda,Civic,Overhead Camshaft,Manual,Black,43000,60504-7114,Hatchback,6763201,Middletown
22080,12/1/2023,Lola,Male,620000,Scrivener Performance Engineering,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000,38701-8047,Passenger,6387980,Aurora
22081,12/1/2023,Julia,Male,13500,Ryder Truck Rental and Leasing,Ford,Ranger,Overhead Camshaft,Manual,Black,18001,06457-3834,Hardtop,8334839,Greenville
22082,12/1/2023,Herwan,Male,670000,Suburban Ford,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,53546-9427,Hatchback,7248197,Pasco
22083,12/1/2023,Melaine,Male,1050000,Star Enterprises Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51001,99301-3882,Hardtop,8670588,Scottsdale
22084,12/1/2023,Clara,Male,570000,U-Haul CO,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,78758-7841,SUV,7234509,Scottsdale
22085,12/1/2023,David,Female,570000,Progressive Shippers Cooperative Association No,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,53546-9427,Passenger,8722501,Austin
22086,12/1/2023,Valteau,Male,593000,Rabun Used Car Sales,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Sedan,7491868,Middletown
22087,12/1/2023,Laurine,Male,780000,Race Car Help,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,78758-7841,Hatchback,8480337,Aurora
22088,12/1/2023,Ewan,Male,555000,Ryder Truck Rental and Leasing,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39000,06457-3834,Passenger,6971928,Greenville
22089,12/1/2023,Marjorie,Male,577000,Saab-Belle Dodge,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,60504-7114,SUV,8356731,Pasco
22090,12/1/2023,Besnard,Female,13500,Scrivener Performance Engineering,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,Hatchback,8244526,Janesville
22091,12/1/2023,Gaetan,Female,766000,Star Enterprises Inc,Honda,Accord,Overhead Camshaft,Manual,Black,43000,99301-3882,Sedan,8082554,Scottsdale
22092,12/1/2023,Mael,Female,1160000,Suburban Ford,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000,53546-9427,Sedan,8128054,Austin
22093,12/1/2023,Sonia,Female,910000,Tri-State Mack Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Red,22000,85257-3102,SUV,6348269,Middletown
22094,12/1/2023,Sebastien,Male,13500,U-Haul CO,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71000,78758-7841,SUV,7639361,Aurora
22095,12/1/2023,Adriana,Female,1025000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,17500,06457-3834,Sedan,7364131,Greenville
22096,12/1/2023,Adam,Male,695000,Rabun Used Car Sales,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,25001,85257-3102,Hardtop,8783905,Pasco
22097,12/1/2023,Clara,Male,1200000,Capitol KIA,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,38701-8047,Hatchback,8685025,Janesville
22098,12/1/2023,Lola,Female,490000,Chrysler of Tri-Cities,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Passenger,6697543,Scottsdale
22099,12/1/2023,Swan,Male,1210000,Chrysler Plymouth,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,53546-9427,Passenger,6771597,Austin
22100,12/1/2023,Tom,Male,1905000,Classic Chevy,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Red,12500,85257-3102,Passenger,8662086,Janesville
22101,12/2/2023,Colette,Male,887000,Ryder Truck Rental and Leasing,Dodge,Neon,Overhead Camshaft,Manual,Red,19000,06457-3834,Hardtop,6557796,Middletown
22102,12/2/2023,Margot,Male,865000,Enterprise Rent A Car,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28001,60504-7114,Hatchback,7235134,Aurora
22103,12/2/2023,Oriane,Male,1530000,Gartner Buick Hyundai Saab,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20001,38701-8047,Passenger,6283815,Greenville
22104,12/2/2023,Carla,Male,1100000,Hatfield Volkswagen,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22001,99301-3882,Sedan,6827822,Pasco
22105,12/2/2023,Elea,Male,13500,Iceberg Rentals,Ford,F-Series,Overhead Camshaft,Manual,Pale White,14001,53546-9427,Passenger,7085367,Janesville
22106,12/2/2023,Dorine,Male,1001000,McKinney Dodge Chrysler Jeep,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41101,85257-3102,Sedan,6673756,Scottsdale
22107,12/2/2023,Johanna,Male,13500,Saab-Belle Dodge,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,60504-7114,Hardtop,6895873,Aurora
22108,12/2/2023,Gemma,Male,2225000,Clay Johnson Auto Sales,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22500,78758-7841,Hardtop,8058478,Austin
22109,12/2/2023,Antoine,Female,563500,New Castle Ford Lincoln Mercury,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75501,60504-7114,Hatchback,6496971,Aurora
22110,12/2/2023,Genevieve,Male,1950000,Diehl Motor CO Inc,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Red,19000,06457-3834,Hardtop,8696399,Middletown
22111,12/2/2023,Mathis,Male,520000,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41001,99301-3882,SUV,6465512,Pasco
22112,12/2/2023,Georgia,Male,2550000,Enterprise Rent A Car,Saturn,SC,Overhead Camshaft,Manual,Red,61000,60504-7114,Hardtop,8366390,Aurora
22113,12/2/2023,Gia,Male,830000,Gartner Buick Hyundai Saab,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,38701-8047,Hardtop,8060300,Greenville
22114,12/2/2023,Ethan,Male,13500,Race Car Help,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38001,78758-7841,Sedan,6783079,Austin
22115,12/2/2023,Flavien,Female,920000,Ryder Truck Rental and Leasing,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Red,16001,06457-3834,SUV,8559183,Middletown
22116,12/2/2023,Juliette,Male,1220000,Saab-Belle Dodge,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,71001,60504-7114,Passenger,8844140,Aurora
22117,12/2/2023,Lea,Male,970000,Scrivener Performance Engineering,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26001,38701-8047,Sedan,7900031,Greenville
22118,12/2/2023,Theo,Male,13500,Star Enterprises Inc,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21001,99301-3882,SUV,7702565,Pasco
22119,12/2/2023,Giselle,Male,620000,Iceberg Rentals,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,53546-9427,Hardtop,6864141,Janesville
22120,12/2/2023,Yoann,Female,703000,Tri-State Mack Inc,Lexus,LS400,Overhead Camshaft,Manual,Black,69001,85257-3102,Sedan,8746448,Scottsdale
22121,12/2/2023,Lazer,Female,1575000,U-Haul CO,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29500,78758-7841,Passenger,8710314,Austin
22122,12/2/2023,Leo,Male,13500,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,06457-3834,Sedan,7488881,Middletown
22123,12/2/2023,Chava,Male,13500,U-Haul CO,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Hardtop,8841123,Janesville
22124,12/2/2023,Leonard,Male,1850000,Capitol KIA,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,38701-8047,Sedan,8737497,Greenville
22125,12/2/2023,Leonardo,Male,475000,Chrysler of Tri-Cities,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9001,99301-3882,SUV,8965442,Pasco
22126,12/2/2023,Lev,Female,823000,Chrysler Plymouth,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15000,53546-9427,SUV,7490065,Janesville
22127,12/2/2023,Levi,Male,820000,Classic Chevy,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,85257-3102,Hatchback,6855707,Scottsdale
22128,12/2/2023,Liam,Male,13500,Clay Johnson Auto Sales,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19000,78758-7841,Passenger,8929598,Austin
22129,12/2/2023,Chavy,Male,2160000,Buddy Storbeck's Diesel Service Inc,Ford,Focus,Overhead Camshaft,Manual,Black,49000,06457-3834,Hardtop,7248539,Austin
22130,12/2/2023,Danielle,Male,2000000,Motor Vehicle Branch Office,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,78758-7841,Hardtop,7267974,Aurora
22131,12/2/2023,Logan,Female,1960000,Gartner Buick Hyundai Saab,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60000,38701-8047,Passenger,7957535,Greenville
22132,12/2/2023,Lorenzo,Male,1470000,Hatfield Volkswagen,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Sedan,8732300,Pasco
22133,12/2/2023,Louis,Male,981000,Iceberg Rentals,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,53546-9427,Hatchback,7240578,Janesville
22134,12/2/2023,Luca,Male,430000,McKinney Dodge Chrysler Jeep,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Red,12000,85257-3102,SUV,8668407,Scottsdale
22135,12/2/2023,Lucas,Female,1200000,Motor Vehicle Branch Office,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,78758-7841,SUV,6383948,Austin
22136,12/2/2023,Lucien,Male,362000,Nebo Chevrolet,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,06457-3834,Hatchback,7098053,Middletown
22137,12/2/2023,Eliza,Male,380000,Suburban Ford,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,53546-9427,Hardtop,8235864,Austin
22138,12/2/2023,Lukas,Male,1197000,Pars Auto Sales,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60700,38701-8047,Sedan,6948236,Greenville
22139,12/2/2023,Luke,Male,1690000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,99301-3882,SUV,8568448,Pasco
22140,12/2/2023,Marc,Male,447000,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19001,53546-9427,Sedan,6044845,Janesville
22141,12/2/2023,Paul,Male,13500,Scrivener Performance Engineering,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,38701-8047,SUV,8280089,Greenville
22142,12/2/2023,Adrian,Male,930000,Nebo Chevrolet,Lexus,RX300,Overhead Camshaft,Manual,Black,18000,06457-3834,Hardtop,8475726,Middletown
22143,12/2/2023,Ahmed,Male,13500,New Castle Ford Lincoln Mercury,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,60504-7114,Hardtop,7721813,Aurora
22144,12/2/2023,Armano,Male,999000,Tri-State Mack Inc,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,85257-3102,Sedan,7889954,Scottsdale
22145,12/2/2023,Philippine,Male,752500,U-Haul CO,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Red,29500,78758-7841,Passenger,6865355,Austin
22146,12/2/2023,Aiden,Male,365000,Pars Auto Sales,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15000,38701-8047,Hardtop,7342788,Greenville
22147,12/2/2023,Lea,Male,13500,Rabun Used Car Sales,Lexus,LS400,Overhead Camshaft,Manual,Black,69000,85257-3102,Sedan,6000493,Scottsdale
22148,12/2/2023,Amadou,Male,456000,Race Car Help,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,31000,78758-7841,Hardtop,7918088,Austin
22149,12/2/2023,Cayden,Male,13500,Iceberg Rentals,Dodge,Neon,Overhead Camshaft,Manual,Red,19000,53546-9427,Hardtop,8920297,Janesville
22150,12/2/2023,Chance,Male,2020000,McKinney Dodge Chrysler Jeep,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Hardtop,6746873,Scottsdale
22151,12/2/2023,Paul,Male,13500,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Red,21000,38701-8047,Passenger,8028669,Greenville
22152,12/2/2023,Clery,Female,390000,Star Enterprises Inc,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21000,99301-3882,Sedan,8598613,Pasco
